Title,User_id,Score
Wuthering Heights,A10FDF6GPCDDDH,3.0
Wuthering Heights,A01254073JW8SSTKH6AIB,5.0
Wuthering Heights,A1072Q1O6YB3NY,3.0
Wuthering Heights,A071300825Y5MYNM1L3LX,3.0
Wuthering Heights,A10ETB3064YV0F,3.0
Wuthering Heights,A10T0OW97SFBB,4.0
Wuthering Heights,A10WE4JQOHF6H2,5.0
The More Than Complete Hitchhiker's Guide - Complete & Unabridged. Contains Hitchhiker's Guide To The Galaxy,A10ETB3064YV0F,5.0
Burying the Sun,A10VOEBL5S337W,4.0
Goldfinger ( A Signet Book),A10K3DLOEVMKW3,5.0
The Innocent,A108XP24UESKSV,3.0
Manager's Guide to the Sarbanes-Oxley Act: Improving Internal Controls to Prevent Fraud,A103U0Q3IKSXHE,5.0
"The History Of Pendennis: His Fortunes and Misfortunes, His Friends and His Greatest Enemy",A106016KSI0YQ,4.0
The Innocent,A108XP24UESKSV,3.0
NOLA,A10HWJXUG67E7I,5.0
Beautiful Bodies : A Novel,A10J604M0KKBAS,5.0
Digalo Bien... Que Nada Le Cuesta: Repertorio de Errores Comunes en el Espanol de Puerto Rico,A1075MZNVRMSEO,5.0
The Big Clock,A106016KSI0YQ,4.0
The Literacy Bridge - Large Print - Johnny Tremain,A10TYGME2FQHO7,4.0
The Hunting of the Snark,A10T0OW97SFBB,5.0
Interview With The Vampire SIGNED First Edition,A106E1N0ZQ4D9W,5.0
A Break with Charity: A Story about the Salem Witch Trials,A10TYGME2FQHO7,4.0
BEACH ROAD,A10JQQVC4L91RD,2.0
BEACH ROAD,A10Y3OZWENAQ6W,3.0
"Iliad, Volume I: Iliad: Volume I. Books 1-12 (Loeb Classical Library)",A10ER4C5IVTSMA,4.0
Old Man & the Sea,A10T0OW97SFBB,4.0
The mystery of Mary,A10O4LYO967IZ,4.0
The Queen of the Damned (The Vampire Chronicles),A106E1N0ZQ4D9W,5.0
Little Big Man,A10K3DLOEVMKW3,5.0
Sarah'S Child (Best Of The Best),A106E1N0ZQ4D9W,4.0
Catch-22,A10XZH78SDOI5M,5.0
"To Hate Like This Is to Be Happy Forever: A Thoroughly Obsessive, Intermittently Uplifting, and Occasionally Unbiased Account of the Duke-North Carolina Basketball Rivalry",A10ASLX7DTTB6Z,5.0
Carnal Innocence,A106E1N0ZQ4D9W,4.0
Around the World in Eighty Days (Translated by Mercier Lewis),A10K3DLOEVMKW3,5.0
The Horse's Mouth (Time Reading Program Special Edition),A106016KSI0YQ,5.0
Nine Princes in Amber,A10KKJMBY5L7TK,5.0
Point To Point Navigation: a Memoir,A10K3DLOEVMKW3,5.0
What Jesus Meant,A10EW5N83RTO27,2.0
4th of July (Women's Murder Club),A10LWBOIZCF2QT,3.0
A Town Like Alice (Import),A106016KSI0YQ,4.0
Mammoth Hunters (Earths Children 3),A105W5ZZOON3PD,5.0
Just So Stories (Watermill Classic),A10T0OW97SFBB,4.0
Just So Stories (Watermill Classic),A100YDQ9DIP06P,4.0
New Testament Greek for Beginners,A10ER4C5IVTSMA,4.0
Everything She Thought She Wanted,A10J604M0KKBAS,5.0
Black Diamond,A10Q8NIFOVOHFV,4.0
A tree grows in Brooklyn: A novel (Armed Services edition),A105FAAQ06FTWA,5.0
"The Warsaw Diary Of Adam Czerniakow Prelude To Doom [edited by Raul Hilberg, Stanislaw Staron, and Josef Kermisz]",A10VOEBL5S337W,4.0
Romola,A10JF6T7DY6Z8Z,5.0
The Gift,A107YFBJ119GZR,5.0
"Epictetus: Discourses, Books 3-4. The Encheiridion. (Loeb Classical Library No. 218)",A10ER4C5IVTSMA,4.0
The Secret Garden,A10PEXB6XAQ5XF,4.0
Innocent,A108XP24UESKSV,3.0
The Norton Book of Women's Lives,A10Y5RD8QNMHEZ,4.0
Persuasion,A105W5ZZOON3PD,3.0
Persuasion,A10Y5RD8QNMHEZ,4.0
Persuasion,A10CIUS8SYEB8K,5.0
Persuasion,A10JF6T7DY6Z8Z,5.0
The Scarlet Letter : A Romance,A100V1W0C8BWOL,4.0
The Scarlet Letter : A Romance,A107I3EOYE62A,4.0
Bed Rest,A10J604M0KKBAS,5.0
We Think the World of You,A106016KSI0YQ,4.0
Make: Technology on Your Time Volume 04,A10X0JN8KTK89H,4.0
Recent Forgeries (Book & CD-ROM),A10C5CJK1YKGV0,4.0
Recent Forgeries (Book & CD-ROM),A10C5CJK1YKGV0,4.0
Antique Advertising Postcards in Full Color: 24 Ready-to-Mail Postcards from the Bella C. Landauer Collection (Card Books),A10IKHRUSMKP46,5.0
Blood Doctor,A106016KSI0YQ,4.0
Hunting Humans : The Rise of the Modern Multiple Murderer,A10VOEBL5S337W,3.0
"Laughter in the dark,",A10XZH78SDOI5M,5.0
Black Rose,A10IKHRUSMKP46,5.0
"One-Pound Gospel, Vol. 3: Knuckle Sandwich",A10EH95EUDO9W3,3.0
East of Eden,A10JQQVC4L91RD,5.0
Mistress Masham's Repose,A106016KSI0YQ,5.0
The House of Mirth,A10DXHFHPYK3BZ,5.0
Lady Silence,A108XP24UESKSV,3.0
"Inu-Yasha : A Feudal Fairy Tale, Vol. 1",A10EH95EUDO9W3,5.0
Breakfast of Champions,A10VOEBL5S337W,5.0
National Water-Quality Assessment program: The Apalachicola-Chattahoochee-Flint River basin (Water fact sheet),A106016KSI0YQ,2.0
"Release of fibrous glass fibers into the airstream from insulated air conditioning ductwork and its potential health hazards (Technical publication / ... University, Dept. of Construction Management)",A10EW5N83RTO27,5.0
The Grapes of Wrath,A106HD4S643MHK,5.0
The Grapes of Wrath,A10XQVBKGTA0XZ,5.0
Bitch Slap: A Mark Manning Mystery (Mark Manning Mysteries (St. Martin's Paperback)),A10ATBAKR7OIEE,5.0
Sailing the Wine-Dark Sea: Why the Greeks Matter,A10T0OW97SFBB,3.0
Go Tell It on the Mountain (A Dell Book),A106016KSI0YQ,5.0
A Dictionary of English and Spanish Equivalent Proverbs,A1075MZNVRMSEO,4.0
Helter Skelter: The True Story of the Manson Murders,A10ATY8QTZ37ND,5.0
The English Roses,A10EH95EUDO9W3,3.0
Preacher's Girl: The Life and Crimes of Blanche Taylor Moore,A10HWJXUG67E7I,5.0
"Story of a secret state,",A10URBQ3W2KW65,4.0
"Story of a secret state,",A10URBQ3W2KW65,4.0
Art Spirit,A10UHOIJ4R52CG,4.0
Prey,A10HUD3X4V3OM4,2.0
Rosencrantz and Guildenstern Are Dead,A100V1W0C8BWOL,4.0
London's Perfect Scoundrel (Lessons in Love),A107YFBJ119GZR,4.0
Coraline,A10872FHIJAKKD,2.0
How Leopard Got His Spots Kipling,A10T0OW97SFBB,4.0
How Leopard Got His Spots Kipling,A100YDQ9DIP06P,4.0
War in Heaven,A10T0OW97SFBB,4.0
Lonely on the Mountain,A10Q8NIFOVOHFV,5.0
Herman Melville. The American Men of Letters series.,A106016KSI0YQ,2.0
Herman Melville. The American Men of Letters series.,A10HWJXUG67E7I,2.0
Middlemarch: A Study of Provincial Life,A107BRWBRASM9L,5.0
Middlemarch: A Study of Provincial Life,A10DXHFHPYK3BZ,5.0
The Witch of Blackbird Pond,A10TYGME2FQHO7,4.0
Agnes Grey,A10TKG3JDUBVCR,5.0
Agnes Grey,A10O4LYO967IZ,3.0
Feed,A10BZSGALQPS0V,4.0
"The Count of Monte Cristo, (The Rittenhouse classics)",A10HWJXUG67E7I,5.0
Kristin Lavransdatter I: The Wreath (Penguin Classics),A10ASLX7DTTB6Z,4.0
Mere Christianity,A106RLZK9HQIFS,5.0
Mere Christianity,A10ASLX7DTTB6Z,5.0
Summer Island,A106E1N0ZQ4D9W,4.0
The Wedding.,A106016KSI0YQ,4.0
"Brief gaudy hour,: A novel of Anne Boleyn",A10VOEBL5S337W,4.0
"Watermark: The Disaster That Changed the World and Humanity 12,000 Years Ago",A10G0UV69NCHXB,4.0
Fighting for Christendom: Holy War and the Crusades,A10TR7FH7DXFA2,3.0
EAST OF EDEN,A10JQQVC4L91RD,5.0
Lies at the Altar: The Truth About Great Marriages,A10ARPP5YIQNKY,5.0
Herland,A101DG7P9E26PW,4.0
For Your Eyes Only,A10Q8NIFOVOHFV,4.0
For Your Eyes Only,A10K3DLOEVMKW3,5.0
Shout Down the Moon,A105E427BB6J65,5.0
Real Gorgeous: The Truth about Body and Beauty,A10EH95EUDO9W3,3.0
Wuthering Heights,A00891092QIVH4W1YP46A,2.0
Wuthering Heights,A10FDF6GPCDDDH,3.0
Wuthering Heights,A01254073JW8SSTKH6AIB,5.0
Wuthering Heights,A103NNVQJUJTPM,5.0
Wuthering Heights,A10WE4JQOHF6H2,5.0
Wuthering Heights,A071300825Y5MYNM1L3LX,3.0
Wuthering Heights,A10ETB3064YV0F,3.0
Wuthering Heights,A1072Q1O6YB3NY,3.0
Wuthering Heights,A10QNEZ45E45EH,5.0
Wuthering Heights,A10T0OW97SFBB,4.0
I Feel Bad About My Neck: And Other Thoughts on Being a Woman,A10WE4JQOHF6H2,5.0
Butterfly,A106E1N0ZQ4D9W,3.0
Midnight in the Garden of Good and Evil,A10JF6T7DY6Z8Z,3.0
"The Lion, the Witch and the Wardrobe",A10T0OW97SFBB,5.0
"The Lion, the Witch and the Wardrobe",A10EH95EUDO9W3,4.0
"The lost stradivarius, (Half title: Appletons' town and country library)",A106016KSI0YQ,4.0
"A house and its head,",A106016KSI0YQ,5.0
Love @ First Site: A Novel,A108XP24UESKSV,2.0
Love @ First Site: A Novel,A10J604M0KKBAS,4.0
Someone at a Distance,A106016KSI0YQ,3.0
A Certain Slant of Light,A104N6N2GO0WRG,5.0
Jemima J - A Novel About Ugly Ducklings And Swans,A10J604M0KKBAS,1.0
Jemima J - A Novel About Ugly Ducklings And Swans,A106E1N0ZQ4D9W,4.0
James and the Giant Peach (Roald Dahl's Fantasy Adventure for Children),A10ASLX7DTTB6Z,4.0
Of Mice and Men,A106HD4S643MHK,5.0
"Dance Till Tomorrow, Vol. 1 (Pulp Graphic Novel)",A10EH95EUDO9W3,4.0
The Picture of Dorian Gray (Bantam Classics),A1065304SY1HF8,5.0
The Picture of Dorian Gray (Bantam Classics),A10O025EN0CBLQ,4.0
The Picture of Dorian Gray (Bantam Classics),A106QCX4I544YJ,1.0
The Picture of Dorian Gray (Bantam Classics),A106C5BHWK9SKP,5.0
The Picture of Dorian Gray (Bantam Classics),A10A1S5NAQBT21,5.0
The Picture of Dorian Gray (Bantam Classics),A10OI9O3JS0BVY,5.0
The Picture of Dorian Gray (Bantam Classics),A104BTD1MMNQVF,5.0
Appointment With Death,A10K3DLOEVMKW3,2.0
"Alice's adventures in wonderland: And Through the looking-glass, and what Alice found there,",A10T0OW97SFBB,5.0
"Alice's adventures in wonderland: And Through the looking-glass, and what Alice found there,",A10AZVYK32ZJSE,5.0
Half Magic,A10VOEBL5S337W,5.0
A Romantic Education,A106016KSI0YQ,5.0
The wealth of nations,A10TRXQBELWYMF,5.0
Walking Drum (G K Hall Large Print Book Series),A10PEXB6XAQ5XF,5.0
"Kiss and Tell (The Men of T-FLAC: The Wrights, Book 2)",A106E1N0ZQ4D9W,5.0
Dictionary of Spanish Slang (Barron's),A1075MZNVRMSEO,5.0
The Golden Compass,A106016KSI0YQ,5.0
The Golden Compass,A10R1WAP6HFFEP,3.0
Educating the Wholehearted Child Revised & Expanded,A10AKE9TAADHVV,4.0
Brave New World,A10T0OW97SFBB,5.0
Prince Caspian : The Return to Narnia,A10T0OW97SFBB,5.0
Emma,A105W5ZZOON3PD,5.0
Great Expectations,A10R1WAP6HFFEP,4.0
Great Expectations,A10R1WAP6HFFEP,4.0
Remember When,A106E1N0ZQ4D9W,4.0
Plain Jane,A106E1N0ZQ4D9W,2.0
Enemies of promise,A10TR7FH7DXFA2,3.0
In My Father's House,A10TYGME2FQHO7,4.0
The Curse Of Chalion,A10BZSGALQPS0V,4.0
Nothing like the sun;: A story of Shakespeare's love-life,A100YHBWL4TR4D,5.0
Little Men,A10EH95EUDO9W3,3.0
Little men : life at Plumfield with Jo's boys,A10EH95EUDO9W3,3.0
Mindhunter (749322144),A10T0OW97SFBB,4.0
Men Of Iron,A10T0OW97SFBB,5.0
A Confederate General from Big Sur,A10HIGJ8OCFLIS,5.0
Imperial Life in the Emerald City,A10G0UV69NCHXB,5.0
"Sailor Moon, Vol. 1",A10EH95EUDO9W3,5.0
Rosencrantz And Guildenstern Are Dead (Turtleback School & Library Binding Edition),A100V1W0C8BWOL,4.0
The Adventures of Huckleberry Finn,A10R1WAP6HFFEP,3.0
"From Russia, with love (Heron books)",A10Q8NIFOVOHFV,5.0
"From Russia, with love (Heron books)",A106016KSI0YQ,4.0
Fiddlers (87TH Precinct Mysteries),A10Y3OZWENAQ6W,3.0
None of us will return,A10VOEBL5S337W,4.0
Badenheim 1939,A10URBQ3W2KW65,4.0
The Godfather,A10LWBOIZCF2QT,5.0
The Godfather,A10LWBOIZCF2QT,5.0
Tight,A10J604M0KKBAS,5.0
The hunting of the snark: An agony in eight fits,A10T0OW97SFBB,5.0
Of Mice and Men,A106HD4S643MHK,5.0
Lonely on the Mountain (The Sacketts),A10Q8NIFOVOHFV,5.0
Welcome to the monkey house,A10BZSGALQPS0V,4.0
Hip Hop Divas,A103W7ZPKGOCC9,5.0
Waterland,A106016KSI0YQ,3.0
Little House on the Prairie,A10EH95EUDO9W3,5.0
The Catholic Controversy,A10AKE9TAADHVV,5.0
Divided Lives: The Untold Stories of Jewish-Christian Women in Nazi Germany,A10VOEBL5S337W,4.0
"America's Stealth Fighters and Bombers: B-2, F-117, YF-22 and YF-23",A10BJ3PKPC4O24,4.0
"Truly, Madly Viking (Time of Your Life)",A106E1N0ZQ4D9W,5.0
"The Hobbit; Or, There and Back Again",A10EH95EUDO9W3,3.0
"The Hobbit; Or, There and Back Again",A10X0JN8KTK89H,4.0
"The Hobbit; Or, There and Back Again",A10872FHIJAKKD,5.0
"La eyaculacin precoz : cmo reconocerla, tratarla y superarla",A1075MZNVRMSEO,4.0
Noticia de Un Secuestro,A1075MZNVRMSEO,5.0
"The FIVE TEMPTATIONS OF A CEO, THE: A Leadership Fable",A103U0Q3IKSXHE,4.0
Stop Walking on Eggshells: Taking Your Life Back When Someone You Care About Has Borderline Personality Disorder,A10EH95EUDO9W3,3.0
Alice's Adventures in Wonderland & Through the Looking-Glass,A10T0OW97SFBB,5.0
Alice's Adventures in Wonderland & Through the Looking-Glass,A10AZVYK32ZJSE,5.0
"SUPERMANSHIP - or, how to continue to Stay Top without actually Falling Apart",A10URBQ3W2KW65,3.0
A Dangerous Love (Swanlea Spinsters),A107YFBJ119GZR,4.0
The Bourne Supremacy,A10ETB3064YV0F,4.0
March Upcountry,A10L8XPLYAK7SQ,5.0
Moon Tiger,A106016KSI0YQ,4.0
A Reader's Greek New Testament,A10ER4C5IVTSMA,5.0
Go Tell It on the Mountain (Great Books of the 20th Century),A106016KSI0YQ,5.0
The Egyptian,A10BZSGALQPS0V,4.0
Ultrametabolism: The Simple Plan for Automatic Weight Loss,A10ARPP5YIQNKY,3.0
Otto of the silver hand,A10T0OW97SFBB,5.0
"The great divorce,",A10KHC3SJ6EBSR,5.0
"The great divorce,",A10ETB3064YV0F,5.0
"The great divorce,",A10T0OW97SFBB,5.0
The Law,A10BJ3PKPC4O24,5.0
Picture of Dorian Grey (Classic Library),A10OI9O3JS0BVY,5.0
Picture of Dorian Grey (Classic Library),A104BTD1MMNQVF,5.0
Picture of Dorian Grey (Classic Library),A1065304SY1HF8,5.0
Picture of Dorian Grey (Classic Library),A106C5BHWK9SKP,5.0
Picture of Dorian Grey (Classic Library),A10O025EN0CBLQ,4.0
Picture of Dorian Grey (Classic Library),A10A1S5NAQBT21,5.0
Picture of Dorian Grey (Classic Library),A106QCX4I544YJ,1.0
"The Holy Reich: Nazi Conceptions of Christianity, 1919-1945",A10EW5N83RTO27,4.0
The Coming Fury,A10HWJXUG67E7I,5.0
Water subsidies: Views on proposed reclamation reform legislation (Testimony),A107C4RVRF0OP,4.0
Troubles,A106016KSI0YQ,4.0
The Silent Woman: Sylvia Plath and Ted Hughes,A106016KSI0YQ,5.0
"Wizard's First Rule (Sword of Truth, Book 1)",A10KKJMBY5L7TK,5.0
N Is for Noose,A10HUD3X4V3OM4,2.0
Goodbye To Berlin,A10K3DLOEVMKW3,4.0
"V-Bombers: The Valiant, Vulcan and Victor (Crowood Aviation Series)",A10BJ3PKPC4O24,5.0
Product profiles nutrient update,A10RQR8BVO77HS,5.0
The Wild East (New Perspectives on the History of the South),A10F2RGD2D36ZI,4.0
STEPHEN HAWKING'S A BRIEF HISTORY OF TIME,A10T0OW97SFBB,5.0
A Death in the Family,A107C4RVRF0OP,4.0
The Stranger Beside Me: Updated Twentieth Anniversary Edition,A10VOEBL5S337W,5.0
The Presence of the Past: Popular Uses of History in American Life,A10F2RGD2D36ZI,2.0
"Aftershocks (Colonization, Book 3)",A10L8XPLYAK7SQ,3.0
"Enough: The Phony Leaders, Dead-End Movements, and Culture of Failure That Are Undermining Black America--and What We Can Do About It",A103W7ZPKGOCC9,5.0
The Indomitable Hornblower,A109B7907A98ER,3.0
"Kaiulani: The People's Princess, Hawaii, 1889",A10VOEBL5S337W,2.0
"The case against lawyers: How the lawyers, politicians, and bureaucrats have turned the law into an instrument of tyranny, and what we as citizens have to do about it",A10LWBOIZCF2QT,5.0
Highland Dream (Wink & a Kiss),A106E1N0ZQ4D9W,5.0
The Pleasure Master,A107YFBJ119GZR,5.0
The Stranger,A10T0OW97SFBB,5.0
"Rise to Globalism: American Foreign Policy, 1938-1976",A103W7ZPKGOCC9,5.0
Pride and Prejudice,A10T5WUTEEGLQF,5.0
Pride and Prejudice,A10T0OW97SFBB,4.0
Pride and Prejudice,A104N6N2GO0WRG,5.0
Everything Is Illuminated : A Novel,A10TR7FH7DXFA2,3.0
The Witch of Blackbird Pond,A10TYGME2FQHO7,4.0
Madame Guyon's Spiritual Letters,A10HWJXUG67E7I,5.0
The Cove(FBI Thriller),A10Y3OZWENAQ6W,3.0
A Modest Proposal,A10VOEBL5S337W,5.0
Ask the Dust,A10W40DOIE1EOP,5.0
Middlemarch (Penguin Audiobooks),A107BRWBRASM9L,5.0
Middlemarch (Penguin Audiobooks),A10DXHFHPYK3BZ,5.0
Down and out in Paris and London;: A novel,A10VOEBL5S337W,5.0
Down and out in Paris and London;: A novel,A10K3DLOEVMKW3,4.0
The Story of King Arthur and His Knights: Library Edition,A10T0OW97SFBB,5.0
All the Conspirators,A10TR7FH7DXFA2,2.0
Arabian Sands,A10K3DLOEVMKW3,5.0
Wuthering Heights (Penguin Audiobooks),A071300825Y5MYNM1L3LX,3.0
Wuthering Heights (Penguin Audiobooks),A10ETB3064YV0F,3.0
Wuthering Heights (Penguin Audiobooks),A1072Q1O6YB3NY,3.0
Wuthering Heights (Penguin Audiobooks),A10QNEZ45E45EH,5.0
Wuthering Heights (Penguin Audiobooks),A10T0OW97SFBB,4.0
Wuthering Heights (Penguin Audiobooks),A10FDF6GPCDDDH,3.0
Wuthering Heights (Penguin Audiobooks),A00891092QIVH4W1YP46A,2.0
Wuthering Heights (Penguin Audiobooks),A01254073JW8SSTKH6AIB,5.0
Wuthering Heights (Penguin Audiobooks),A103NNVQJUJTPM,5.0
Wuthering Heights (Penguin Audiobooks),A10WE4JQOHF6H2,5.0
The course of empire;,A10F2RGD2D36ZI,5.0
Ten Men,A10J604M0KKBAS,3.0
Phineas Finn,A10Q8NIFOVOHFV,4.0
Crazy For You,A106E1N0ZQ4D9W,3.0
1-555-Goddess! (Oh My Goddess! (Numbered)),A10EH95EUDO9W3,4.0
New Testament Greek for beginners,A10ER4C5IVTSMA,4.0
Lonesome Dove,A10XQVBKGTA0XZ,5.0
Lonesome Dove,A10BZSGALQPS0V,5.0
The adventures of Huckleberry Finn,A10R1WAP6HFFEP,3.0
Tigana,A10HUD3X4V3OM4,1.0
The Illustrated Guide To Shark Etiquette: The Third Sherman's Lagoon Collection,A10EH95EUDO9W3,5.0
Long Way Back to the River Kwai: Memories Of World War II,A10WE4JQOHF6H2,5.0
O Pioneers! (Penguin Classics),A10WE4JQOHF6H2,5.0
O Pioneers! (Penguin Classics),A10Y3OZWENAQ6W,4.0
Capone: The Life and World of Al Capone,A10K3DLOEVMKW3,5.0
The singer of tales,A101446I5AWY0Z,4.0
Texas! Chase (Texas! Tyler Family Saga),A106E1N0ZQ4D9W,5.0
Four and Twenty Blackbirds,A10M94ASQEBL56,5.0
Four and Twenty Blackbirds,A106016KSI0YQ,4.0
Great Expectations,A10R1WAP6HFFEP,4.0
Great Expectations,A10R1WAP6HFFEP,4.0
The devil's dictionary,A10VOEBL5S337W,5.0
The Rebel Of Rhada,A101446I5AWY0Z,2.0
Hornblower and the Atropos,A109B7907A98ER,2.0
The Tea Companion (Connoisseur's Guides),A10ETB3064YV0F,5.0
The Road To Ubar: Finding The Atlantis Of The Sands,A101446I5AWY0Z,4.0
Appointment in Samarra (Signet Books),A106016KSI0YQ,4.0
Pride and Prejudice,A10T5WUTEEGLQF,5.0
Pride and Prejudice,A104N6N2GO0WRG,5.0
Pride and Prejudice,A10T0OW97SFBB,4.0
The big clock (The Seagull library of mystery and suspense),A106016KSI0YQ,4.0
SHE: A History of Adventure,A106016KSI0YQ,4.0
Wuthering Heights.,A01254073JW8SSTKH6AIB,5.0
Wuthering Heights.,A10FDF6GPCDDDH,3.0
Wuthering Heights.,A00891092QIVH4W1YP46A,2.0
Wuthering Heights.,A10WE4JQOHF6H2,5.0
Wuthering Heights.,A103NNVQJUJTPM,5.0
Wuthering Heights.,A1072Q1O6YB3NY,3.0
Wuthering Heights.,A071300825Y5MYNM1L3LX,3.0
Wuthering Heights.,A10ETB3064YV0F,3.0
Wuthering Heights.,A10T0OW97SFBB,4.0
Wuthering Heights.,A10QNEZ45E45EH,5.0
Streetwise Spanish Dictionary/Thesaurus,A1075MZNVRMSEO,5.0
To kill a mockingbird,A105FAAQ06FTWA,5.0
To kill a mockingbird,A10ASLX7DTTB6Z,5.0
To kill a mockingbird,A10VOEBL5S337W,5.0
THE WALLET OF KAI LUNG,A101446I5AWY0Z,2.0
The Daughter of Time,A10URBQ3W2KW65,4.0
Devil at My Heels -- Signed (Basis for Unbroken By Laura Hillenbrand),A10HWJXUG67E7I,5.0
Forever After,A10KKJMBY5L7TK,4.0
March Upcountry (Library Edition),A10L8XPLYAK7SQ,5.0
"Greenmantle, abridged",A10URBQ3W2KW65,4.0
"Greenmantle, abridged",A10K3DLOEVMKW3,4.0
Be Cool,A10K3DLOEVMKW3,3.0
"A Tree Grows in Brooklyn by Smith, Betty",A105FAAQ06FTWA,5.0
Kings and Vikings: Scandinavia and Europe AD 700-1100,A101446I5AWY0Z,4.0
Empty Promises (True Crime Files),A10VOEBL5S337W,5.0
The Marines of Autumn: A Novel of the Korean War,A10L8XPLYAK7SQ,3.0
Brief gaudy hour;: A novel of Anne Boleyn,A10VOEBL5S337W,4.0
Genome: The Autobiography of a Species in 23 Chapters,A10O98CWTJQTYQ,4.0
The Land Of Right Up and Down,A10VOEBL5S337W,4.0
The Dragon Reborn: Book Three of 'The Wheel of Time',A10KKJMBY5L7TK,4.0
The Secret Garden (Worlds Classics),A10PEXB6XAQ5XF,4.0
The 7 habits of highly effective people: Wisdom and insights from,A100NGGXRQF0AQ,2.0
Valentines and the Road to Ruin (Signet Regency Romance),A108XP24UESKSV,3.0
To Tame a Renegade,A106E1N0ZQ4D9W,4.0
The Scarlet Letter (Courage Unabridged Classics),A107I3EOYE62A,4.0
The Scarlet Letter (Courage Unabridged Classics),A100V1W0C8BWOL,4.0
"The mysticism of Paul the apostle (A Seabury paperback, SP51)",A10EW5N83RTO27,5.0
The Lonely Men,A10Q8NIFOVOHFV,4.0
Poky Little Puppy,A103W7ZPKGOCC9,5.0
Shadows of Yesterday,A106E1N0ZQ4D9W,3.0
Confessions of a Street Addict,A10LWBOIZCF2QT,5.0
"Temple of the Winds (Sword of Truth, Book 4)",A10KKJMBY5L7TK,5.0
Amanda Bright@home,A10J604M0KKBAS,3.0
ROMOLA (VOL. ONE),A10JF6T7DY6Z8Z,5.0
Alice in Wonderland and Through the Looking Glass,A10AZVYK32ZJSE,5.0
Alice in Wonderland and Through the Looking Glass,A10T0OW97SFBB,5.0
"The Legend of Bouvines: War, Religion, and Culture in the Middle Ages",A101446I5AWY0Z,4.0
Joe DiMaggio: The Hero's Life,A10Q8NIFOVOHFV,5.0
Icy Sparks,A107BRWBRASM9L,1.0
A TOWN LIKE ALICE,A106016KSI0YQ,4.0
The Stranger,A10T0OW97SFBB,5.0
"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, 1)",A10T0OW97SFBB,5.0
"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, 1)",A10EH95EUDO9W3,4.0
Dot.Bomb,A10ATY8QTZ37ND,5.0
The Outlandish Companion,A100YHBWL4TR4D,5.0
The anatomy of bibliomania,A10XZH78SDOI5M,5.0
Northanger abbey (The World's classics),A10T0OW97SFBB,4.0
Eustace and Hilda: A Trilogy,A106016KSI0YQ,3.0
Persuasion (French Edition),A10Y5RD8QNMHEZ,4.0
Persuasion (French Edition),A10CIUS8SYEB8K,5.0
Persuasion (French Edition),A105W5ZZOON3PD,3.0
Persuasion (French Edition),A10JF6T7DY6Z8Z,5.0
Under the Banner of Heaven: A Story of Violent Faith,A10X0JN8KTK89H,4.0
Fidelity,A106016KSI0YQ,5.0
Jefferson's Demons: Portrait of a Restless Mind,A10EW5N83RTO27,2.0
Gabriel Hawk's Lady,A10TRXQBELWYMF,5.0
Emma (Radio Collection),A105W5ZZOON3PD,5.0
Walking With the Wind: A Memoir of the Movement,A10LWBOIZCF2QT,5.0
Harry Potter & the Prisoner of Azkaban,A10J8HE0W0OPV9,5.0
Harry Potter & the Prisoner of Azkaban,A10872FHIJAKKD,5.0
101 Amazing Things About God,A10KHC3SJ6EBSR,5.0
Cause Celeb,A10J604M0KKBAS,4.0
OF MICE AND MEN,A106HD4S643MHK,5.0
The Iliad and The Odyssey,A10T0OW97SFBB,5.0
Romo: My Life on the Edge--Living Dreams and Slaying Dragons,A10ATBAKR7OIEE,4.0
Julian Grenfell,A106016KSI0YQ,4.0
Magic Kingdom for Sale,A10C5CJK1YKGV0,4.0
Magic Kingdom for Sale,A10EH95EUDO9W3,4.0
"Four Plays: The Bald Soprano; The Lesson; Jack, or the Submission; The Chairs",A10W40DOIE1EOP,5.0
"Merriam-Webster's Geographical Dictionary, Third Edition",A10L8XPLYAK7SQ,3.0
Moondust : In Search of the Men Who Fell to Earth,A10G0UV69NCHXB,5.0
Last Letters From Stalingrad,A10VOEBL5S337W,5.0
To kill a mockingbird,A10VOEBL5S337W,5.0
To kill a mockingbird,A105FAAQ06FTWA,5.0
To kill a mockingbird,A10ASLX7DTTB6Z,5.0
Flowers in the Attic,A107YFBJ119GZR,5.0
Little House on the Prairie,A10EH95EUDO9W3,5.0
Smashed: Story of a Drunken Girlhood,A10ARPP5YIQNKY,3.0
Persuasion,A10JF6T7DY6Z8Z,5.0
Persuasion,A10CIUS8SYEB8K,5.0
Persuasion,A10Y5RD8QNMHEZ,4.0
Persuasion,A105W5ZZOON3PD,3.0
Emma (Letras Universales / Universal Writings) (Spanish Edition),A105W5ZZOON3PD,5.0
The Irish Devil,A106E1N0ZQ4D9W,3.0
The Irish Devil,A10IKHRUSMKP46,3.0
The Given Day,A10W0GPVSGN8PL,5.0
The Bolsheviks: The Intellectual and Political History of the Triumph of Communism in Russia,A10JF6T7DY6Z8Z,4.0
A Flower Blooms on Charlotte Street,A10IKHRUSMKP46,5.0
